Date,Open,High,Low,Close
08/04 14:35,22686.1,22687.55,22676.1,22679.95
08/04 14:30,22669.1,22688.25,22668.75,22686.45
08/04 14:25,22672.6,22679.2,22667.55,22668.7
08/04 14:20,22669.25,22674.1,22665.3,22672.45
08/04 14:15,22661,22674.2,22660.5,22669.1
08/04 14:10,22652.7,22661.85,22650.7,22660.9
08/04 14:05,22655.7,22666.9,22653,22653
08/04 14:00,22655.9,22660.6,22642.15,22655.9
08/04 13:55,22655.3,22658.1,22644.1,22655.85
08/04 13:50,22664.9,22667.2,22647.75,22654.85
08/04 13:45,22670.35,22671.7,22654.6,22664.35
08/04 13:40,22670.15,22675.3,22665.75,22670.3
08/04 13:35,22656.75,22675.3,22656.7,22670.4
08/04 13:30,22640.1,22663.9,22638.15,22657.05
08/04 13:25,22692.75,22693.35,22634.15,22639.8
08/04 13:20,22691,22697.3,22689.4,22692.35
08/04 13:15,22695.35,22697,22689.3,22691.65
08/04 13:10,22685.45,22696.5,22683.1,22695.25
08/04 13:05,22691.1,22692.5,22682.6,22685.05
08/04 13:00,22681,22691.1,22678.85,22690.55
08/04 12:55,22676.15,22684,22673.5,22681.1
08/04 12:50,22676.85,22679,22669.9,22676.8
08/04 12:45,22673.25,22676.35,22668.85,22676
08/04 12:40,22673.5,22678.3,22668.9,22673.2
08/04 12:35,22665.15,22675.65,22664.15,22673.5
08/04 12:30,22661.5,22667.5,22658.95,22664.65
08/04 12:25,22654.9,22662.2,22652.1,22660.25
08/04 12:20,22661.55,22663.15,22651.45,22654.85
08/04 12:15,22653.65,22662.65,22651.15,22660.65
08/04 12:10,22652.1,22656.25,22647.9,22653.8
08/04 12:05,22648.7,22653.55,22641.6,22651.85
08/04 12:00,22646.35,22649.35,22643.3,22648.5
08/04 11:55,22645.8,22650.6,22641.9,22646.25
08/04 11:50,22640.05,22649.2,22639.3,22645.85
08/04 11:45,22650.75,22652.05,22638.15,22640
08/04 11:40,22643.45,22651.95,22641.55,22651
08/04 11:35,22628.65,22644,22625.55,22642.85
08/04 11:30,22628.2,22635.05,22627.2,22628.1
08/04 11:25,22628.25,22636.3,22625.4,22628.1
08/04 11:20,22630.6,22641,22626.1,22628.5
08/04 11:15,22624.35,22633.4,22622.3,22630.25
08/04 11:10,22621.65,22625.7,22618,22623.85
08/04 11:05,22625.1,22629.85,22619.1,22621.7
08/04 11:00,22629.75,22632.35,22621.9,22624.7
08/04 10:55,22617.9,22634.3,22617.7,22629.3
08/04 10:50,22618.5,22625.1,22617.1,22620.25
08/04 10:45,22619.7,22620.55,22610.4,22618.25
08/04 10:40,22619.95,22625.3,22614.6,22619.8
08/04 10:35,22623,22630.35,22619.55,22620.45
08/04 10:30,22614.85,22624.05,22612.75,22623
08/04 10:25,22614.6,22616.4,22605.9,22614.75
08/04 10:20,22618.2,22621.65,22611.35,22614.7
08/04 10:15,22627.15,22630.9,22615.6,22618.45
08/04 10:10,22614.85,22630.85,22610.9,22626.25
08/04 10:05,22614.95,22621.25,22607.95,22614.15
08/04 10:00,22591.55,22621.1,22586.6,22614.2
08/04 9:55,22602.65,22611.45,22588.25,22591.65
08/04 9:50,22611.75,22615.4,22599,22601.4
08/04 9:45,22605.95,22614.85,22596.65,22611.8
08/04 9:40,22620.55,22621.45,22600.8,22607
08/04 9:35,22605.6,22623.9,22604.55,22619.9
08/04 9:30,22584,22612.1,22583.05,22605.35
08/04 9:25,22591.1,22594.95,22577.5,22581.95
08/04 9:20,22570.1,22593.3,22550.35,22590.75
08/04 9:15,22578.35,22590.4,22567.25,22570.4
05/04 15:25,22535.75,22537.6,22522.85,22523.4
05/04 15:20,22509.85,22536.5,22508.75,22536.05
05/04 15:15,22514.4,22516.15,22501.5,22508.9
05/04 15:10,22513.7,22521.1,22507.35,22515.45
05/04 15:05,22497.25,22515.35,22497.25,22511.75
05/04 15:00,22506.5,22517.8,22489.45,22496
05/04 14:55,22497.55,22507.4,22493.55,22505
05/04 14:50,22497.75,22501.65,22494.35,22496.55
05/04 14:45,22494.7,22499.75,22490.75,22498.2
05/04 14:40,22497,22504.15,22487.25,22494.15
05/04 14:35,22508.95,22510.05,22492.35,22496.55
05/04 14:30,22504.15,22512.15,22499.45,22506.5
05/04 14:25,22505.9,22513.9,22498.8,22502.45
05/04 14:20,22506.75,22511.45,22501.3,22505
05/04 14:15,22504.4,22509.85,22500.95,22504.75
05/04 14:10,22517.95,22519.15,22502.75,22504.05
05/04 14:05,22523.45,22525.95,22514.75,22517.15
05/04 14:00,22508.95,22528.9,22506.05,22524.8
05/04 13:55,22504.3,22510.95,22502,22508.35
05/04 13:50,22492.75,22509.55,22491.3,22504.05
05/04 13:45,22494.65,22496.4,22489.95,22491.95
05/04 13:40,22491.75,22497.65,22486.55,22494.05
05/04 13:35,22503,22503.8,22490.15,22490.25
05/04 13:30,22499.75,22504.45,22499.25,22502.9
05/04 13:25,22494.55,22500.65,22493.9,22499.3
05/04 13:20,22483.95,22499.45,22483.1,22494.7
05/04 13:15,22485.05,22488.1,22479.1,22483
05/04 13:10,22490.35,22496.35,22484.55,22484.85
05/04 13:05,22483.4,22490.8,22475.7,22489.95
05/04 13:00,22494.95,22496.35,22480.55,22482.5
05/04 12:55,22502.3,22502.3,22492.15,22494.35
05/04 12:50,22497.65,22508.3,22494.6,22501.8
05/04 12:45,22494.5,22498.85,22486.75,22497.4
05/04 12:40,22497.45,22506.05,22490.9,22493.7
05/04 12:35,22503.9,22509.5,22496.95,22498.45
05/04 12:30,22504,22507.1,22495.7,22504.1
05/04 12:25,22502.3,22509.35,22497,22504.35
05/04 12:20,22499.2,22511.85,22498.7,22501.05
05/04 12:15,22498.8,22500.9,22491.65,22498.95
05/04 12:10,22504.45,22505.55,22496.5,22498.85
05/04 12:05,22496.05,22505.1,22491.8,22504.15
05/04 12:00,22500.35,22500.9,22489.95,22495.2
05/04 11:55,22496.85,22505.4,22494.65,22500.9
05/04 11:50,22490.65,22497.25,22485.55,22496.55
05/04 11:45,22492.65,22497.55,22488.65,22490.5
05/04 11:40,22504.15,22504.8,22491.6,22492.9
05/04 11:35,22489.9,22504.3,22489.5,22503.9
05/04 11:30,22487.95,22492.8,22485.45,22489.4
05/04 11:25,22487.3,22491.45,22480.2,22487.25
05/04 11:20,22511.9,22511.9,22473.05,22487.25
05/04 11:15,22514.8,22517.1,22504.95,22511.9
05/04 11:10,22505.4,22515.35,22500.8,22514.4
05/04 11:05,22496.6,22505.35,22494.5,22505.15
05/04 11:00,22506.35,22508.9,22493.7,22496.1
05/04 10:55,22500.55,22507.45,22495.65,22506.4
05/04 10:50,22490.35,22502.05,22489.4,22500.65
05/04 10:45,22492.5,22496.8,22486.8,22489.85
05/04 10:40,22497.35,22499.7,22487.6,22491.75
05/04 10:35,22495.1,22496.95,22479.8,22496.95
05/04 10:30,22493.05,22504.05,22490,22494.95
05/04 10:25,22494.5,22507.3,22482.35,22493.25
05/04 10:20,22460.25,22495.25,22460.25,22494.1
05/04 10:15,22473.9,22477.3,22458.95,22459.9
05/04 10:10,22460.3,22481.8,22460.3,22474.6
05/04 10:05,22489.8,22491.9,22451.6,22458.85
05/04 10:00,22487.65,22489.9,22464.5,22488.95
05/04 9:55,22485.1,22489.7,22481.25,22487.25
05/04 9:50,22476.1,22502.65,22472.65,22485.55
05/04 9:45,22471.75,22484.65,22468.05,22475.95
05/04 9:40,22460.85,22479.9,22446.3,22470.85
05/04 9:35,22473.85,22481.15,22441.95,22459.95
05/04 9:30,22468.3,22489.65,22464.5,22472.3
05/04 9:25,22473.6,22496.35,22453.3,22469.5
05/04 9:20,22464.3,22474.05,22427.6,22474.05
05/04 9:15,22486.4,22488.05,22434.4,22464.2
04/04 15:25,22548.2,22553.95,22538.55,22541.2
04/04 15:20,22527.4,22547.55,22520.75,22547.15
04/04 15:15,22506.65,22526.7,22506.65,22526.65
04/04 15:10,22507.65,22511.3,22499.5,22507.25
04/04 15:05,22504.85,22520.45,22496.45,22507.65
04/04 15:00,22519.55,22519.55,22486.7,22502.75
04/04 14:55,22538.55,22540,22513.75,22514.7
04/04 14:50,22554.5,22558.25,22524.55,22537
04/04 14:45,22564.8,22568.1,22550.95,22555
04/04 14:40,22551.1,22564.95,22548.8,22563.65
04/04 14:35,22549.85,22561.1,22533.7,22550.1
04/04 14:30,22556.1,22563.9,22543.05,22549
04/04 14:25,22541.85,22559.35,22534.7,22557.25
04/04 14:20,22542.7,22547.25,22529.45,22541.25
04/04 14:15,22529.6,22546.7,22525,22544.65
04/04 14:10,22529.3,22536.85,22518.95,22530.3
04/04 14:05,22540.8,22548,22527.55,22529.35
04/04 14:00,22515.85,22552.75,22515.85,22541
04/04 13:55,22514.55,22528.8,22509.05,22516.85
04/04 13:50,22534.65,22536.8,22493.3,22515.8
04/04 13:45,22539.8,22541.7,22517.15,22533.5
04/04 13:40,22560.8,22560.8,22540.45,22541.8
04/04 13:35,22559.8,22566.3,22550.9,22559.45
04/04 13:30,22546.2,22580.2,22537.3,22557.35
04/04 13:25,22521.3,22551.95,22517.25,22544.8
04/04 13:20,22478.35,22523,22470.4,22520
04/04 13:15,22481.45,22490.05,22476.2,22477.75
04/04 13:10,22473.35,22484.9,22462.45,22481.05
04/04 13:05,22458.45,22476.6,22456.1,22472.05
04/04 13:00,22469.5,22481.25,22458.6,22458.6
04/04 12:55,22487.05,22487.4,22458.85,22468.85
04/04 12:50,22480.05,22491.35,22470.15,22484.5
04/04 12:45,22469.5,22484.25,22461.7,22478.6
04/04 12:40,22421.2,22472.5,22415.45,22467.75
04/04 12:35,22395.35,22420.45,22395.35,22418.85
04/04 12:30,22394.3,22411.9,22393.1,22395.5
04/04 12:25,22392.1,22399.85,22384.45,22393.4
04/04 12:20,22391.1,22396.6,22386.4,22391.95
04/04 12:15,22385.45,22392.05,22377,22391.1
04/04 12:10,22396.55,22405.65,22376.5,22385.05
04/04 12:05,22382.2,22397.45,22380.7,22396.7
04/04 12:00,22388.9,22402.2,22379.3,22384.2
04/04 11:55,22405.4,22405.4,22378.75,22389
04/04 11:50,22411.6,22417.05,22397.35,22403.5
04/04 11:45,22390.1,22418.55,22383.8,22412.4
04/04 11:40,22384.95,22391.2,22371.25,22389.1
04/04 11:35,22365.65,22386.65,22357.8,22382.2
04/04 11:30,22408.35,22417.1,22350.85,22373.5
04/04 11:25,22404.75,22416,22402.25,22407.55
04/04 11:20,22420.7,22427.85,22403.5,22403.55
04/04 11:15,22419.35,22426.3,22404.25,22423.1
04/04 11:10,22365.45,22421.8,22355.05,22417
04/04 11:05,22362.05,22371.2,22338.25,22365.7
04/04 11:00,22363.25,22370.95,22352.4,22361.45
04/04 10:55,22315.4,22365.85,22303.8,22362.9
04/04 10:50,22420.1,22423.95,22308.4,22317.5
04/04 10:45,22413.4,22427.25,22412.2,22418.8
04/04 10:40,22421.7,22437.1,22413.75,22415.3
04/04 10:35,22418,22426.95,22409.25,22420.1
04/04 10:30,22420.5,22428.9,22412.45,22418.55
04/04 10:25,22436.55,22444.8,22413.65,22419.9
04/04 10:20,22429.35,22450.3,22421.7,22436.8
04/04 10:15,22373.75,22433.8,22372.55,22431.65
04/04 10:10,22417.5,22430.15,22373.75,22373.75
04/04 10:05,22423.8,22446.95,22415.3,22419.75
04/04 10:00,22401.8,22430.55,22396.05,22425.2
04/04 9:55,22408.75,22418.3,22382.9,22401.3
04/04 9:50,22470.8,22485.25,22387,22406.2
04/04 9:45,22453.05,22476.7,22446.1,22471.2
04/04 9:40,22486.05,22501.55,22451.6,22454.65
04/04 9:35,22486.05,22498.45,22463,22485.7
04/04 9:35,22486.05,22498.45,22463,22485.7
04/04 9:30,22519.9,22524.9,22465.9,22486.05
04/04 9:25,22545.5,22555.35,22521.75,22524.2
04/04 9:20,22580.3,22580.9,22530.75,22544.8
04/04 9:15,22592.1,22619,22537.4,22580.65
03/04 15:25,22438.15,22447.1,22434.05,22445.55
03/04 15:20,22432.4,22438.55,22423.5,22437.65
03/04 15:15,22430.75,22443.25,22429.75,22432.15
03/04 15:10,22432.8,22436.85,22430.05,22430.7
03/04 15:05,22437.8,22438.3,22425,22432.75
03/04 15:00,22446.5,22459,22423.45,22438.35
03/04 14:55,22448.2,22450.6,22434.45,22445.5
03/04 14:50,22445.7,22454.55,22439.9,22448.9
03/04 14:45,22449.15,22452.05,22441.9,22446.75
03/04 14:40,22442.7,22456.25,22441.4,22448.65
03/04 14:35,22454.75,22460.75,22442.45,22442.9
03/04 14:30,22475.85,22477.75,22449.65,22454.75
03/04 14:25,22475.7,22477.65,22468.7,22475.15
03/04 14:20,22490.25,22491.6,22468.2,22473.45
03/04 14:15,22494.95,22500.75,22487.9,22489.9
03/04 14:10,22472.6,22497.35,22472.6,22494.95
03/04 14:05,22470.7,22472.9,22459.65,22472.4
03/04 14:00,22474,22475.2,22459.1,22472
03/04 13:55,22488.4,22491.35,22472.45,22474.15
03/04 13:50,22494.6,22501.15,22485.1,22489.2
03/04 13:45,22495.8,22497.5,22489.65,22494.75
03/04 13:40,22503.75,22508.75,22491.95,22496
03/04 13:35,22488.1,22505.75,22486.05,22504.35
03/04 13:30,22489.9,22494.6,22484.45,22489.1
03/04 13:25,22487.1,22498.65,22486.85,22491.05
03/04 13:20,22496.75,22497.15,22486.95,22488.4
03/04 13:15,22484.5,22503.95,22484.5,22496.45
03/04 13:10,22490.55,22497,22485.3,22485.3
03/04 13:05,22501.95,22504.2,22490,22491.4
03/04 13:00,22502.65,22504.95,22498.8,22500.55
03/04 12:55,22507.2,22509.45,22499.25,22502.75
03/04 12:50,22508.1,22521.1,22506.65,22507.45
03/04 12:45,22501.9,22521,22501.35,22507.2
03/04 12:40,22486,22504.85,22485.3,22502.65
03/04 12:35,22491.2,22493.1,22482.35,22486.1
03/04 12:30,22484.7,22495.6,22484.7,22491.15
03/04 12:25,22479.2,22485.55,22477.35,22483.8
03/04 12:20,22482.65,22484.9,22471.75,22480.05
03/04 12:15,22479.75,22494.6,22479.75,22483.6
03/04 12:10,22461.65,22480.7,22461.2,22479
03/04 12:05,22454.05,22463.05,22451.15,22462.6
03/04 12:00,22454.4,22461.5,22453.65,22453.95
03/04 11:55,22446.4,22456.05,22445.1,22453.5
03/04 11:50,22449.3,22453.45,22445.65,22445.95
03/04 11:45,22452.15,22461.25,22447.85,22449.3
03/04 11:40,22457.1,22459.05,22448.75,22452.45
03/04 11:35,22462.55,22463.9,22454.2,22457.4
03/04 11:30,22459.1,22464.95,22455.15,22463.1
03/04 11:25,22457.85,22470.55,22454.6,22458.4
03/04 11:20,22460.85,22462.4,22446.2,22457.1
03/04 11:15,22447.6,22460.8,22445.3,22459.9
03/04 11:10,22445.85,22453.2,22444,22447.7
03/04 11:05,22445.65,22448.45,22442.55,22445.8
03/04 11:00,22444.9,22451.85,22440.1,22445.2
03/04 10:55,22427.6,22445,22426.5,22444.65
03/04 10:50,22427.35,22431.8,22419.1,22427.8
03/04 10:45,22455.6,22457.1,22424.45,22428.25
03/04 10:40,22451.65,22463.45,22447.9,22456.2
03/04 10:35,22459.8,22461.4,22445.2,22453.3
03/04 10:30,22452.55,22461,22450.15,22459.85
03/04 10:25,22461.2,22465.35,22447.65,22453.55
03/04 10:20,22447.1,22466.65,22446.75,22461.2
03/04 10:15,22448.15,22453.95,22441.35,22446.6
03/04 10:10,22430.8,22457.65,22424.5,22448.6
03/04 10:05,22423.4,22440.65,22417.1,22431.55
03/04 10:00,22392.8,22428.6,22384.4,22424.15
03/04 9:55,22389.65,22398.05,22386.65,22392.9
03/04 9:50,22372.05,22389.9,22371.6,22389.35
03/04 9:45,22368.85,22374.6,22362.2,22372.05
03/04 9:40,22378.45,22383.75,22368.85,22369.15
03/04 9:35,22373.25,22381.75,22366.1,22377.6
03/04 9:30,22361.1,22376,22358.9,22371.5
03/04 9:25,22363.2,22367.15,22346.5,22363.95
03/04 9:20,22369.5,22372.85,22355.9,22364.75
03/04 9:15,22385.7,22408.05,22351.35,22369.65
02/04 15:25,22465.15,22470.3,22459.05,22464.3
02/04 15:20,22462,22467.6,22457.65,22465.05
02/04 15:15,22451.45,22462.75,22450.95,22461.9
02/04 15:10,22443.2,22461.55,22439.9,22452.3
02/04 15:05,22442.95,22450.7,22438.75,22443.7
02/04 15:00,22432.35,22447.65,22431.95,22444
02/04 14:55,22433.1,22436.95,22427.9,22433.25
02/04 14:50,22425.2,22433.8,22421.95,22433.35
02/04 14:45,22420.45,22428.85,22420.45,22424.7
02/04 14:40,22418.65,22421.6,22412.95,22420.55
02/04 14:35,22424.2,22424.95,22412.85,22417.7
02/04 14:30,22421.5,22432.95,22420.2,22423.25
02/04 14:25,22419.75,22425,22411.8,22422.65
02/04 14:20,22422.9,22422.9,22418.65,22419.25
02/04 14:15,22414.15,22427.15,22410.1,22422.6
02/04 14:10,22414.2,22420.6,22412.85,22414
02/04 14:05,22409.6,22415.85,22400.6,22414.4
02/04 14:00,22404.95,22412.95,22404.6,22409.6
02/04 13:55,22406.65,22414.55,22404.2,22405.1
02/04 13:50,22412.75,22413.3,22406.6,22407.05
02/04 13:45,22413.75,22421.85,22409.65,22413.15
02/04 13:40,22419.55,22419.55,22413.4,22414.35
02/04 13:35,22418.55,22421.55,22414.3,22418.8
02/04 13:30,22415.55,22423.15,22415.4,22418.95
02/04 13:25,22408.75,22417.2,22407.85,22415.35
02/04 13:20,22396.95,22408.55,22396.1,22408.55
02/04 13:15,22409.65,22410.6,22393.05,22397.2
02/04 13:10,22413.9,22421.15,22408.75,22409.05
02/04 13:05,22420.3,22420.45,22408.2,22414.25
02/04 13:00,22421.05,22424.75,22416.65,22419.5
02/04 12:55,22430.75,22431.35,22418.65,22421.15
02/04 12:50,22422.45,22432.15,22421.8,22429.75
02/04 12:45,22428.6,22430.7,22421.9,22422.6
02/04 12:40,22429.65,22432.05,22424.5,22427.95
02/04 12:35,22425.15,22430.15,22420.5,22430.15
02/04 12:30,22420.6,22427.15,22420.6,22425.25
02/04 12:25,22420.85,22422.7,22416.55,22420.45
02/04 12:20,22429.15,22429.95,22418.35,22419.95
02/04 12:15,22424.15,22429.45,22420.9,22428.35
02/04 12:10,22418.75,22424.5,22414.4,22424.5
02/04 12:05,22423.35,22427.55,22417.75,22418.25
02/04 12:00,22417.5,22424.6,22414.45,22423.2
02/04 11:55,22424.55,22425.55,22416.5,22417.15
02/04 11:50,22426.75,22428.25,22422.8,22424.95
02/04 11:45,22425.95,22426.8,22416.4,22426.75
02/04 11:40,22432,22436.8,22424.3,22425.8
02/04 11:35,22424.4,22434.45,22422.8,22431.5
02/04 11:30,22417.95,22425.35,22413.95,22424.25
02/04 11:25,22424.6,22426.15,22416.4,22417.45
02/04 11:20,22434.6,22435.85,22422.15,22423.75
02/04 11:15,22430.4,22445.15,22428.6,22434.25
02/04 11:10,22425.05,22432.4,22417.15,22432.4
02/04 11:05,22410.15,22436.35,22409.7,22425.2
02/04 11:00,22400.85,22410.1,22388.15,22410.1
02/04 10:55,22412.25,22417.9,22399.1,22400.75
02/04 10:50,22424.2,22424.95,22412.6,22414.4
02/04 10:45,22424.8,22434.05,22422.85,22423.6
02/04 10:40,22414.65,22427.35,22413,22424.75
02/04 10:35,22432.3,22438.3,22409.35,22415.2
02/04 10:30,22429.65,22434.3,22426.65,22432.65
02/04 10:25,22431.65,22432.8,22421.55,22430.15
02/04 10:20,22436.15,22448.35,22430.55,22431.3
02/04 10:15,22434,22438.95,22426.65,22436.9
02/04 10:10,22434.8,22442.25,22428.65,22433.6
02/04 10:05,22448.75,22451.4,22433.5,22435
02/04 10:00,22429.85,22455.4,22429.85,22452
02/04 9:55,22445.35,22450.9,22428.7,22429.9
02/04 9:50,22461.25,22462.7,22444.15,22445.7
02/04 9:45,22480.35,22483.7,22451.4,22461.55
02/04 9:40,22479,22487.95,22472.8,22480.5
02/04 9:35,22490.55,22490.55,22476.75,22479
02/04 9:30,22443.1,22497.6,22441.4,22491.1
02/04 9:25,22430.15,22450,22430,22444.35
02/04 9:20,22435.2,22438.3,22414.35,22430.6
02/04 9:15,22458.8,22468.1,22425.05,22435.55
01/04 15:25,22459,22473.9,22456.5,22469.05
01/04 15:20,22469.8,22469.8,22457.15,22459.85
01/04 15:15,22465.6,22477.7,22463.5,22468.5
01/04 15:10,22461.65,22465.85,22458.7,22464.05
01/04 15:05,22454.6,22462.5,22447.65,22461.5
01/04 15:00,22458.35,22466.95,22452.55,22453.25
01/04 14:55,22459.9,22461.3,22450.65,22457.1
01/04 14:50,22455.6,22462.55,22453.9,22460.7
01/04 14:45,22435.9,22455.55,22433.5,22455.3
01/04 14:40,22455.95,22462.15,22434.15,22436.25
01/04 14:35,22451.75,22457.95,22444.95,22456.45
01/04 14:30,22462.2,22466.05,22451.75,22451.8
01/04 14:25,22451.55,22463.45,22450.95,22461.2
01/04 14:20,22460.9,22467.5,22450.5,22451.15
01/04 14:15,22456.1,22461.7,22453.8,22461.25
01/04 14:10,22461.85,22469.25,22453.75,22454.5
01/04 14:05,22471.2,22473.3,22461.35,22462.55
01/04 14:00,22460.15,22471.1,22459.65,22471.1
01/04 13:55,22450.45,22462,22448,22460.2
01/04 13:50,22462.8,22462.8,22445.05,22450.85
01/04 13:45,22458.7,22463.6,22452.3,22463.6
01/04 13:40,22470.15,22471.5,22456.1,22459.85
01/04 13:35,22466.95,22470.1,22465,22470.1
01/04 13:30,22457.9,22472.3,22457.9,22466.65
01/04 13:25,22452.8,22461.25,22452.7,22457.95
01/04 13:20,22452.15,22455,22446.95,22452.75
01/04 13:15,22445.8,22454.55,22445.65,22450.9
01/04 13:10,22439.55,22448.4,22438,22445.75
01/04 13:05,22453.2,22453.25,22427.75,22440.2
01/04 13:00,22462.2,22464.3,22451.75,22453.5
01/04 12:55,22452.9,22463.55,22449.85,22461.65
01/04 12:50,22465.6,22467.75,22452.4,22452.9
01/04 12:45,22474.15,22475.05,22461.55,22464.8
01/04 12:40,22472.2,22477.4,22470.2,22474.3
01/04 12:35,22472.35,22475.4,22470.05,22471.85
01/04 12:30,22472.95,22479.85,22471.9,22472.65
01/04 12:25,22482.1,22483.2,22472.65,22473.3
01/04 12:20,22474,22483.25,22473.5,22482.45
01/04 12:15,22462.25,22473.85,22461,22473.35
01/04 12:10,22474.05,22476.45,22462.2,22462.2
01/04 12:05,22482.8,22484.4,22472.95,22473.25
01/04 12:00,22483,22489.05,22478.35,22482.6
01/04 11:55,22471.4,22482.3,22467.05,22481.55
01/04 11:50,22470.3,22476.65,22469.25,22471.05
01/04 11:45,22466.95,22471.4,22463.7,22469.65
01/04 11:40,22471.4,22474.5,22459.7,22467.25
01/04 11:35,22475.7,22477.45,22469.25,22472.3
01/04 11:30,22482.65,22487.2,22473.9,22475.3
01/04 11:25,22482.35,22486,22477.5,22481.75
01/04 11:20,22486.95,22489.7,22481.8,22483.6
01/04 11:15,22479.8,22491.5,22479.8,22485.6
01/04 11:10,22457.2,22479.8,22453.3,22479.45
01/04 11:05,22463.75,22468.8,22456.85,22456.85
01/04 11:00,22475.45,22480.35,22463.5,22464.25
01/04 10:55,22485.95,22486.2,22467.95,22477.05
01/04 10:50,22488.25,22497.1,22484.15,22486.05
01/04 10:45,22492.05,22494.1,22481.15,22488.45
01/04 10:40,22494.6,22500.65,22489.4,22492.1
01/04 10:35,22500.1,22506.5,22492.65,22493.95
01/04 10:30,22500.35,22502.9,22488.75,22500.4
01/04 10:25,22507.95,22509.45,22497.7,22500.05
01/04 10:20,22506.4,22512.75,22488.3,22508.55
01/04 10:15,22503.8,22511.15,22502.2,22506.8
01/04 10:10,22499.65,22508.95,22495.3,22503.65
01/04 10:05,22502.55,22508.6,22497.05,22499.5
01/04 10:00,22519.6,22524.4,22501.55,22502.3
01/04 9:55,22503.5,22523.3,22499.55,22521.2
01/04 9:50,22488.5,22506.4,22488.25,22502.6
01/04 9:45,22483.25,22493.85,22475.9,22487.1
01/04 9:40,22505,22508.7,22467.3,22482.6
01/04 9:35,22510.4,22529.95,22507.75,22508
01/04 9:30,22493.75,22512.5,22492.1,22510.1
01/04 9:25,22502.3,22519,22489.05,22493.85
01/04 9:20,22512.55,22514.6,22485.5,22500.95
01/04 9:15,22455,22514.05,22443.35,22511.75
28/03 15:25,22321.6,22343.7,22318.8,22343.1
28/03 15:20,22292.4,22322.6,22284.2,22319.7
28/03 15:15,22270.2,22299.35,22264.65,22292
28/03 15:10,22285.3,22315.65,22264.95,22268.9
28/03 15:05,22355.9,22374.7,22281.35,22281.35
28/03 15:00,22420.3,22420.3,22352.75,22355.2
28/03 14:55,22460.9,22461.5,22416.05,22419.95
28/03 14:50,22471.6,22478.6,22458.3,22461.15
28/03 14:45,22499.5,22503.45,22465.5,22472.4
28/03 14:40,22501.85,22516,22496.55,22503.2
28/03 14:35,22484.55,22502.95,22472.4,22502.95
28/03 14:30,22486.95,22492.8,22479.45,22483.4
28/03 14:25,22473.85,22496.7,22472,22487.25
28/03 14:20,22483.65,22491.1,22472,22473.95
28/03 14:15,22468.05,22489.1,22460.15,22483.95
28/03 14:10,22448.75,22474.75,22446.85,22467.95
28/03 14:05,22432.35,22456.05,22426.2,22447.1
28/03 14:00,22433.9,22440.95,22426.55,22434
28/03 13:55,22432.35,22440.45,22424.6,22432.75
28/03 13:50,22417,22444.5,22414.5,22432.05
28/03 13:45,22416.55,22423.3,22413.55,22416.65
28/03 13:40,22410.2,22420.75,22405.95,22416.4
28/03 13:35,22422.6,22429.85,22412.15,22413.05
28/03 13:30,22412.3,22428.7,22412.3,22422.3
28/03 13:25,22420.4,22426.45,22412.8,22413
28/03 13:20,22412.6,22421.05,22407.25,22419.6
28/03 13:15,22409.8,22414.85,22406.45,22412.85
28/03 13:10,22409.55,22413.25,22397.85,22408.65
28/03 13:05,22402.15,22418.75,22399.85,22411
28/03 13:00,22405.15,22412.45,22401.55,22401.95
28/03 12:55,22419.8,22421.15,22400.35,22403.8
28/03 12:50,22424.85,22425.9,22413.95,22420.7
28/03 12:45,22413.65,22434.85,22411.05,22424.05
28/03 12:40,22402.85,22420.8,22402.75,22414.25
28/03 12:35,22366.1,22424.35,22365.4,22402.4
28/03 12:30,22355.7,22369.75,22350.75,22366.75
28/03 12:25,22356.4,22364.7,22353.65,22353.85
28/03 12:20,22332.55,22357.8,22331.15,22356.55
28/03 12:15,22334.15,22339.7,22327.5,22332.6
28/03 12:10,22329.85,22335.45,22326.6,22334.2
28/03 12:05,22342.2,22345.45,22327.3,22330.6
28/03 12:00,22332.85,22341.95,22325.65,22341.9
28/03 11:55,22359.15,22359.8,22321.05,22330.75
28/03 11:50,22361.45,22370.35,22359.25,22359.8
28/03 11:45,22359.9,22364.4,22356.75,22361.3
28/03 11:40,22358.75,22368.9,22357.25,22359.3
28/03 11:35,22359.35,22361.2,22352.6,22358.25
28/03 11:30,22369.05,22370.7,22357.8,22359.95
28/03 11:25,22357.6,22373.5,22357.6,22369.2
28/03 11:20,22356.3,22362.85,22354.05,22358
28/03 11:15,22366.85,22368.6,22344.4,22356.55
28/03 11:10,22365.6,22367.95,22360.1,22367.3
28/03 11:05,22360.2,22367.95,22356.25,22366.3
28/03 11:00,22346.25,22370.85,22345.55,22360.1
28/03 10:55,22349.4,22352.4,22342.2,22346.45
28/03 10:50,22361.65,22364.95,22346.25,22348.95
28/03 10:45,22354.7,22361.4,22349.05,22360.15
28/03 10:40,22348.05,22368.4,22347.05,22355.5
28/03 10:35,22294.2,22352.2,22290.4,22347.3
28/03 10:30,22286.75,22295.3,22278.5,22293.4
28/03 10:25,22307,22309.05,22281.85,22285.35
28/03 10:20,22311.7,22324.6,22303.3,22305.95
28/03 10:15,22306.05,22326.3,22304.5,22311.45
28/03 10:10,22301.4,22310.4,22295.65,22306.25
28/03 10:05,22303.55,22317.5,22295.75,22302.65
